0.042590365	-0.024692696	-0.040306773	0.01108483	0.083693236	0.025058309	-0.0037056091	0.08153162	-0.06437865	-0.03495986	0.04388994	-0.038542308	0.010604153	-0.03873636	-0.009316743	-0.0776427
0.056941494	-0.019466449	-0.01969325	0.004019285	0.17816694	0.107582256	0.038084384	0.093509056	-0.09871335	-0.0043455684	0.0317875	-0.013300254	-0.074414276	-0.012752661	0.06221111	-0.028373294
0.13228616	-0.13501123	-0.098104075	-0.02620967	0.07258125	0.1761847	0.10847362	0.14020588	-0.17500225	-0.020136472	0.12769319	-0.122381315	-0.06549459	0.0587418	0.06776746	-0.018298928
-0.34140933	0.3436208	0.3803094	0.20622015	-0.3503955	-0.36609447	-0.34776416	-0.4315344	0.34573528	-0.3689765	-0.3078241	0.412801	0.39558643	-0.36170462	-0.37580472	-0.3929896
-0.061535366	0.0587859	0.09506642	0.0009714694	-0.06587895	-0.0052941726	-0.035672624	-0.025966534	0.036728103	-0.04964204	0.008350491	0.008328245	-0.034570076	-0.041725926	-0.025743175	0.03835213
-0.04192693	-0.016549367	0.07905236	-0.052070197	-0.093570895	-0.019092133	-0.021210454	-0.0048935274	-0.002758244	-0.0024806072	0.080093674	0.032776155	-0.041910704	0.03904474	-0.041554052	0.012056822
-0.35502964	0.31548226	0.3754336	0.087046914	-0.45272148	-0.31201968	-0.26125616	-0.3715764	0.26549226	-0.33526114	-0.21923935	0.24831602	0.22993398	-0.23518787	-0.33441493	-0.20799913
-0.06476465	0.030349296	-0.019486466	0.04738881	0.058745276	-0.0020806016	0.003984217	-0.0014602535	-0.017561745	0.034282006	-0.057633333	0.029079888	0.036970098	-0.054121565	-0.037286486	-0.08661678
-0.4041603	0.37042636	0.4264404	0.10738	-0.32988864	-0.3435749	-0.3766372	-0.36135045	0.3360676	-0.39063278	-0.30371243	0.28944185	0.36261466	-0.34332728	-0.39913487	-0.3212995
0.024123412	-0.03110566	0.07292327	-0.069881685	-0.055725403	-0.0354457	0.051190555	0.0074796095	-0.044001017	-0.0074994448	0.025178088	-0.026455898	-0.082784906	0.055677544	0.02063517	0.0700455
-0.4057251	0.35496554	0.3607954	0.16913182	-0.39882424	-0.43826866	-0.3265339	-0.43945706	0.42250428	-0.35390797	-0.35314402	0.33740753	0.30804533	-0.27053204	-0.435966	-0.2802815
0.11516986	-0.081624426	-0.1471855	0.14648727	0.27790922	0.16708152	0.0059006885	0.22324075	-0.1446191	0.0826469	0.032552652	-0.043299697	-0.033625364	-0.02209379	0.07784979	-0.11673419
-0.25388747	0.41678277	0.15773112	0.49547035	0.11534474	-0.13520992	-0.4131076	-0.19209869	0.29377556	-0.24641433	-0.36134115	0.37147373	0.37922108	-0.52194774	-0.25579616	-0.4571189
0.28244293	-0.2516339	-0.24486965	-0.16100235	0.21805342	0.30644542	0.1959888	0.29820052	-0.25015873	0.26076564	0.28381908	-0.27164865	-0.21396577	0.23782842	0.3256687	0.17928389
0.033746257	0.02736907	0.031371403	0.006552006	0.085267	0.045522273	0.029922763	0.053123113	-0.0034625533	-0.045408506	-0.0048934263	0.017008726	0.0050127585	-0.06721031	0.02472632	-0.07817643
-0.078195736	0.08464372	0.10547999	-0.0648089	-0.2544085	-0.05404328	-0.015738612	-0.086016014	-0.008736057	-0.1342901	0.0082076695	-0.016031962	-0.046952765	0.008595678	-0.0760906	0.015692484
0.00038546516	-0.01464321	-0.04134386	0.050763	0.2200695	0.02112324	-0.01299699	0.004414865	-0.0072225635	0.024974063	-0.0073799505	0.027142772	0.06099857	-0.060097307	0.03160556	-0.13505654
-0.1617638	0.13771516	0.12164164	0.01364006	-0.13606165	-0.17895818	-0.09480418	-0.10205123	0.16280508	-0.13810605	-0.024128625	0.077696286	0.1006796	-0.05427218	-0.09007818	-0.06961745
0.13458872	-0.029633826	-0.14023054	0.03962081	0.28659618	0.16517396	0.08003267	0.08980973	-0.06417317	0.062003054	0.055050693	-0.008168271	-0.05673041	0.014844573	0.09182214	-0.012213112
-0.22734573	0.1452847	0.3155463	0.054673545	-0.30618405	-0.24420454	-0.14040604	-0.16177174	0.16048309	-0.20259844	-0.14194469	0.15720664	0.12497662	-0.19874378	-0.23740518	-0.11615513
-0.18113863	0.112253726	0.078276746	0.032993153	-0.08679972	-0.0886566	-0.07173602	-0.11273201	0.1197411	-0.12282372	-0.04442033	0.10101257	0.070770204	-0.11754506	-0.10292356	-0.124046795
-0.009564478	-0.042328183	-0.09862158	-0.10942996	0.11717266	0.06994418	0.027074486	0.01783584	-0.016930614	0.03777803	0.10259828	-0.10178227	-0.037280638	0.048766702	0.0348409	0.06955133
0.023501487	-0.03061964	-0.029381555	-0.029767364	0.05319862	0.12242882	0.103448644	0.07134045	-0.12714748	0.0035125604	0.07700602	-0.08090252	-0.10306864	0.067268446	0.080089234	0.01820957
0.08270245	-0.023167714	-0.05501841	-0.041028354	0.08090543	0.043934714	0.11443791	0.04061878	-0.01873244	0.033287242	0.083191685	-0.10266574	-0.11291012	0.075926006	0.041255884	0.0048029902
-0.001906656	0.1366042	-0.0056914967	0.3304697	0.28040755	0.12853497	-0.18378581	0.048383966	0.028308062	-0.07324852	-0.07263569	0.06470811	0.2161799	-0.3470609	-0.017209418	-0.3373574
-0.2023694	0.33210024	0.20923153	0.43682387	-0.16961063	-0.12698314	-0.32707214	-0.111923926	0.14202394	-0.35895282	-0.2412006	0.34160715	0.35918942	-0.44649604	-0.21070828	-0.4719146
-0.047340598	-0.002933611	0.030598478	0.0023370406	0.043859527	-0.030273927	-0.02379407	-0.00089051854	0.024471756	-0.0120335575	-0.02002472	0.040559072	-0.043838937	0.027330788	0.027037574	-0.015486362
0.021853916	-0.10615606	-0.011321844	-0.15680397	0.06169989	-0.02465237	0.07185124	-0.022345573	-0.023756105	0.027996205	0.033061862	-0.024095066	-0.06284818	0.09537049	0.036546208	0.11506796
0.12169123	-0.1258323	-0.055449665	-0.13311557	0.058198996	0.07565716	0.16212057	0.0721629	-0.06955288	0.11737276	0.11942377	-0.15694323	-0.116696246	0.0844618	0.0574252	0.13510014
-0.2841815	0.3181778	0.25004598	0.2979395	-0.25909707	-0.29538003	-0.33759177	-0.25819397	0.23969461	-0.35811135	-0.27455482	0.31356895	0.29391056	-0.3457806	-0.25335273	-0.28600147
-0.31925184	0.35038003	0.21188092	0.46853903	-0.09846701	-0.28998533	-0.40331542	-0.30244955	0.33589622	-0.40467286	-0.34232375	0.3445465	0.38917407	-0.5082262	-0.36942846	-0.4856381
-0.023167351	0.15360083	-0.070375584	0.31084925	0.18011452	0.038868893	-0.15452719	0.003381644	0.07584798	-0.02108995	-0.18057476	0.091291375	0.1795997	-0.284791	-0.08461363	-0.22089368
-0.2195573	0.10820631	0.23793475	0.04343401	-0.3017758	-0.19245195	-0.20005794	-0.2511882	0.13090478	-0.17859142	-0.1586553	0.17221539	0.15603039	-0.13642453	-0.22346696	-0.10798042
0.13173698	-0.042270962	-0.26893073	0.20461996	0.48145902	0.254732	0.042830404	0.2052298	-0.09068501	0.19505802	0.0026324969	-0.08354234	0.0024359967	-0.0398137	0.122525774	-0.13097061
0.108738184	-0.14219932	-0.10012151	-0.17618895	0.076893374	0.15518013	0.22706276	0.11166519	-0.1687938	0.19278722	0.16006383	-0.20174763	-0.2024684	0.19787064	0.16191287	0.19083266
-0.09797451	0.20035121	-0.02434107	0.38412276	0.2743384	0.011325569	-0.20424974	-0.07808515	0.16210039	-0.07107662	-0.23106413	0.16394089	0.2468926	-0.24963763	-0.11788259	-0.34320217
-0.040957075	0.15083788	-0.029080734	0.28411114	0.22549863	0.02066009	-0.13648897	-0.052106593	0.1006094	-0.059542567	-0.10330771	0.15291941	0.15455839	-0.2862784	-0.060658682	-0.32371172
0.15235515	-0.0070374524	-0.17076388	0.16610748	0.26254034	0.17201953	0.06524933	0.16101593	-0.09678581	0.0412458	0.050253086	-0.07600461	0.015265447	-0.099957526	0.16547889	-0.14508481
0.017579073	-0.14546944	0.03962379	-0.22156005	-0.18411367	-0.007991561	0.09651483	0.05899871	-0.0918257	0.088887915	0.13961369	-0.12518178	-0.12801073	0.18492956	0.02461615	0.12109218
0.012118346	0.015796607	-0.023849195	-0.06314719	-0.0443196	0.07396395	0.0092549445	0.08000038	-0.061533663	-0.031802807	0.025859969	-0.031740945	-0.04251711	0.047919214	0.070440754	0.04643252
-0.042916015	-0.01230115	0.08798061	-0.22560817	-0.26404214	-0.016761571	0.03749614	0.033709913	-0.012577763	-0.06734251	0.033495538	-0.06539886	-0.12606916	0.14105925	0.01742971	0.10859574
0.0025041634	-0.109735206	-0.012563725	-0.3021727	-0.15464075	0.023782136	0.102240935	0.038095582	-0.12897147	0.078729086	0.16709039	-0.14071147	-0.18478107	0.16508791	0.06713954	0.23669444
0.18524423	-0.07663716	-0.24675116	0.107097074	0.37346792	0.2727945	0.09784921	0.26850447	-0.11251515	0.12925355	0.11886586	-0.1346215	-0.024227966	-0.06424894	0.14644216	-0.03339607
0.2967598	-0.2304937	-0.41260794	0.07428937	0.6498164	0.44215333	0.2186868	0.3141136	-0.3094438	0.30796152	0.17792775	-0.23591478	-0.10793914	0.07282148	0.33681753	0.062685035
-0.037159327	0.021117833	-0.000986371	0.093421794	0.1493823	0.07178192	-0.060560893	0.033654936	-0.032025736	-0.038503878	0.0077613625	0.060468588	0.046148892	-0.023264108	0.03298173	-0.059265696
-0.28630233	0.40223053	0.33381096	0.3530663	-0.18565041	-0.23001175	-0.37740675	-0.2409826	0.31409895	-0.382514	-0.31590384	0.3136696	0.37203324	-0.4987696	-0.3328342	-0.47668868
-0.055067766	0.06618107	-0.0023436337	0.23009156	0.10207026	-0.049551085	-0.12777618	-0.036085084	0.045259155	-0.07584367	-0.11942739	0.057480704	0.07709421	-0.15176827	-0.008276935	-0.1333577
